CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,vri_name1,Total Incidents
09/19/2018,20:23:00,9S,3100 TOWANDA AV,SHOOTING,Outside,FIREARM,611.0,NORTHWEST,LIBERTY SQUARE,-76.657605144917,39.321830572059,,STREET,,1
09/19/2018,19:47:00,9S,2700 W COLD SPRING LA,SHOOTING,Outside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,-76.666733332058,39.339559038806,,COMMON BUSINESS,,1
09/19/2018,03:04:00,9S,1800 E PRATT ST,SHOOTING,Outside,FIREARM,212.0,SOUTHEAST,UPPER FELLS POINT,-76.591563440706,39.289397338182,,STREET,,1
09/19/2018,20:34:00,9S,0 W GARRETT ST,SHOOTING,Outside,FIREARM,913.0,SOUTHERN,BROOKLYN,-76.610321473424,39.237107722973,,STREET,,1
09/18/2018,14:32:00,9S,1800 GWYNNS FALLS PKWY,SHOOTING,Outside,FIREARM,731.0,WESTERN,MONDAWMIN,-76.650703628359,39.316802486634,,VEHICLE,,1
09/18/2018,16:40:00,9S,3800 S HANOVER ST,SHOOTING,Outside,FIREARM,913.0,SOUTHERN,BROOKLYN,-76.610576806431,39.236596569393,,STREET,,1
09/18/2018,22:19:00,9S,800 W FAYETTE ST,SHOOTING,Outside,FIREARM,712.0,WESTERN,POPPLETON,-76.629582644886,39.290119287563,,STREET,,1
09/18/2018,17:48:00,9S,800 VINE ST,SHOOTING,Outside,FIREARM,712.0,WESTERN,POPPLETON,-76.629864344857,39.29066130062,,STREET,,1
09/17/2018,16:34:00,9S,400 S PAYSON ST,SHOOTING,Outside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,-76.648436701926,39.282732582292,,STREET,Tri-District,1
09/17/2018,01:22:00,9S,4100 EIERMAN AV,SHOOTING,Outside,FIREARM,422.0,NORTHEAST,BELAIR-PARKSIDE,-76.565490904808,39.329712862714,,STREET,,1
09/17/2018,15:00:00,9S,4300 KATHLAND AV,SHOOTING,Outside,FIREARM,621.0,NORTHWEST,CENTRAL FOREST PARK,-76.69166633476999,39.326201899369,,STREET,,1
09/16/2018,04:25:00,9S,2700 GARRISON BLVD,SHOOTING,Outside,FIREARM,624.0,NORTHWEST,GARWYN OAKS,-76.676882687681,39.318323533167,,ALLEY,,1
09/16/2018,06:00:00,9S,0 S GREENE ST,SHOOTING,Outside,FIREARM,134.0,CENTRAL,CHARLES NORTH,-76.623694842265,39.288377775121,,STREET,,1
09/16/2018,02:29:00,9S,2700 WASHINGTON BLVD,SHOOTING,Outside,FIREARM,831.0,SOUTHWEST,MORRELL PARK,-76.654842037337,39.264619098687,,PARKING LOT,,1
09/16/2018,08:35:00,9S,2700 BAKER ST,SHOOTING,Outside,FIREARM,723.0,WESTERN,COPPIN HEIGHTS/ASHBU,-76.660960182154,39.306203420769,,STREET,,1
09/15/2018,23:31:00,9S,3300 CHELSEA TER,SHOOTING,Outside,FIREARM,443.0,NORTHWEST,FRANKFORD,-76.68377708058699,39.324541155767,,STREET,,1
09/15/2018,23:52:00,9S,4500 EDMONDSON AV,SHOOTING,Outside,FIREARM,822.0,SOUTHWEST,ROGNEL HEIGHTS,-76.692554410502,39.293549693252004,,COMMON BUSINESS,,1
09/14/2018,16:11:00,9S,500 E COLD SPRING LA,SHOOTING,Outside,FIREARM,521.0,NORTHERN,RICHNOR SPRINGS,-76.609528092829,39.346228907171,,STREET,,1
09/14/2018,23:32:00,9S,3000 OAKLEY AV,SHOOTING,Outside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,-76.670382568271,39.347932485399,,STREET,,1
09/14/2018,20:56:00,9S,500 W HOFFMAN ST,SHOOTING,Outside,FIREARM,123.0,CENTRAL,UPTON,-76.62664042347299,39.300382255892,,STREET,Central,1
09/13/2018,00:00:00,9S,200 S BROADWAY,SHOOTING,Outside,FIREARM,213.0,SOUTHEAST,FELLS POINT,-76.593864704677,39.289186609988,,STREET,,1
09/11/2018,01:50:00,9S,700 N ROSE ST,SHOOTING,Outside,FIREARM,333.0,EASTERN,MILTON-MONTFORD,-76.58165029597801,39.298922847866,,STREET,Eastern 2,1
09/10/2018,12:59:00,9S,4400 EASTERN AV,SHOOTING,Outside,FIREARM,225.0,SOUTHEAST,CANTON INDUSTRIAL AREA,-76.55959662216999,39.287401803136,,STREET,,1
09/09/2018,23:50:00,9S,4200 WALRAD ST,SHOOTING,Outside,FIREARM,833.0,SOUTHWEST,IRVINGTON,-76.684611726349,39.280024634985,,STREET,,1
09/09/2018,18:49:00,9S,4000 EIERMAN AV,SHOOTING,Outside,FIREARM,422.0,NORTHEAST,ARCADIA,-76.5664346288,39.330404408190006,,STREET,,1
09/08/2018,23:20:00,9S,100 N HOWARD ST,SHOOTING,Outside,FIREARM,114.0,CENTRAL,DOWNTOWN,-76.619594400332,39.291056735587,,ALLEY,,1
09/07/2018,18:00:00,9S,4000 FREDERICK AV,SHOOTING,Outside,FIREARM,833.0,SOUTHWEST,IRVINGTON,-76.682044348706,39.28183843263,,STREET,,1
09/07/2018,05:26:00,9S,2800 EDMONDSON AV,SHOOTING,Outside,FIREARM,721.0,WESTERN,PENROSE/FAYETTE ST OUTREACH,-76.663393740857,39.294391238645,,STREET,,1
09/06/2018,19:11:00,9S,1600 E EAGER ST,SHOOTING,Outside,FIREARM,323.0,EASTERN,MIDDLE EAST,-76.59636423549,39.301870755156,,STREET,,1
09/04/2018,00:39:00,9S,2300 E LAFAYETTE AV,SHOOTING,Outside,FIREARM,331.0,EASTERN,BROADWAY EAST,-76.585379300429,39.311099039485,,STREET,,1
09/04/2018,03:06:00,9S,2100 VINE ST,SHOOTING,Outside,FIREARM,714.0,WESTERN,PENROSE/FAYETTE ST OUTREACH,-76.650254671867,39.289985396202,,STREET,,1
09/04/2018,20:50:00,9S,3100 WESTMONT CT,SHOOTING,Inside,FIREARM,813.0,SOUTHWEST,ROSEMONT,-76.669319529673,39.301710094494,,DWELLING,,1
09/04/2018,00:39:00,9S,2300 E LAFAYETTE AV,SHOOTING,Outside,FIREARM,331.0,EASTERN,BROADWAY EAST,-76.585379300429,39.311099039485,,STREET,,1
09/03/2018,00:45:00,9S,2400 BRENTWOOD AV,SHOOTING,Outside,FIREARM,311.0,EASTERN,BARCLAY,-76.610463629759,39.316306624415,,STREET,,1
09/03/2018,00:45:00,9S,2400 BRENTWOOD AV,SHOOTING,Outside,FIREARM,311.0,EASTERN,BARCLAY,-76.610463629759,39.316306624415,,STREET,,1
09/02/2018,19:01:00,9S,400 N ROSE ST,SHOOTING,Outside,FIREARM,221.0,SOUTHEAST,DUNBAR,-76.581460709323,39.295719475102,,STREET,,1
09/02/2018,21:40:00,9S,400 ROBERT ST,SHOOTING,Outside,FIREARM,132.0,CENTRAL,MADISON PARK,-76.632988499994,39.307877365832,,STREET,,1
09/01/2018,17:11:00,9S,4500 EDMONDSON AV,SHOOTING,Outside,FIREARM,822.0,SOUTHWEST,ROGNEL HEIGHTS,-76.692554410502,39.293549693252004,,STREET,,1
09/01/2018,22:13:00,9S,0 N CATHERINE ST,SHOOTING,Outside,FIREARM,835.0,SOUTHWEST,SHIPLEY HILL,-76.656432792516,39.288124057824994,,STREET,,1
09/01/2018,22:13:00,9S,0 N CATHERINE ST,SHOOTING,Outside,FIREARM,835.0,SOUTHWEST,SHIPLEY HILL,-76.656432792516,39.288124057824994,,STREET,,1
08/31/2018,23:27:00,9S,1900 EDMONDSON AV,SHOOTING,Outside,FIREARM,722.0,WESTERN,MIDTOWN EDMONDSON,-76.647392138878,39.295223993631,,PUBLIC AREA,,1
08/30/2018,02:00:00,9S,3600 REISTERSTOWN RD,SHOOTING,Outside,FIREARM,612.0,NORTHWEST,PARK CIRCLE,-76.660331776373,39.328887396625,,STREET,,1
08/30/2018,00:49:00,9S,3500 S HANOVER ST,SHOOTING,Outside,FIREARM,832.0,SOUTHERN,VIOLETVILLE,-76.608817217838,39.240131797558,,VEHICLE,,1
08/30/2018,21:20:00,9S,2700 GILES RD,SHOOTING,Outside,FIREARM,922.0,SOUTHERN,CHERRY HILL,-76.630416913701,39.249728842322995,,PUBLIC AREA,,1
08/30/2018,21:10:00,9S,2500 VIOLET AV,SHOOTING,Outside,FIREARM,612.0,NORTHWEST,PARK CIRCLE,-76.658358846976,39.331245739171,,STREET,,1
08/29/2018,09:36:00,9S,3500 Liberty Heights Av,SHOOTING,Outside,FIREARM,625.0,NORTHWEST,ASHBURTON,-76.674692893637,39.32521171625,,PUBLIC AREA,,1
08/28/2018,12:43:00,9S,500 N CURLEY ST,SHOOTING,Outside,FIREARM,224.0,SOUTHEAST,CANTON,-76.575857956506,39.297033742897,,STREET,,1
08/28/2018,03:51:00,9S,1700 W MULBERRY ST,SHOOTING,Outside,FIREARM,713.0,WESTERN,HARLEM PARK,-76.644127060461,39.293079804414,,PUBLIC AREA,,1
08/28/2018,23:28:00,9S,1200 W OSTEND ST,SHOOTING,Outside,FIREARM,932.0,SOUTHERN,WASHINGTON VILLAGE,-76.632925030985,39.280997954358,,STREET,,1
08/28/2018,23:28:00,9S,1200 W OSTEND ST,SHOOTING,Outside,FIREARM,932.0,SOUTHERN,WASHINGTON VILLAGE,-76.632925030985,39.280997954358,,STREET,,1
08/28/2018,00:12:00,9S,5400 MOORES RUN DR,SHOOTING,Outside,FIREARM,444.0,NORTHEAST,CEDONIA,-76.536050793849,39.333521644644996,,PUBLIC AREA,,1
08/28/2018,00:12:00,9S,5400 MOORES RUN DR,SHOOTING,Outside,FIREARM,444.0,NORTHEAST,CEDONIA,-76.536050793849,39.333521644644996,,PUBLIC AREA,,1
08/27/2018,19:51:00,9S,3700 S HANOVER ST,SHOOTING,Outside,FIREARM,913.0,SOUTHERN,BROOKLYN,-76.610153831968,39.237451615167,,STREET,,1
08/27/2018,22:57:00,9S,4500 MOUNTVIEW RD,SHOOTING,Outside,FIREARM,822.0,SOUTHWEST,UPLANDS,-76.690884197449,39.286379177119,,PUBLIC AREA,,1
08/27/2018,22:57:00,9S,4500 MOUNTVIEW RD,SHOOTING,Outside,FIREARM,822.0,SOUTHWEST,UPLANDS,-76.690884197449,39.286379177119,,PUBLIC AREA,,1
08/26/2018,01:00:00,9S,200 W MULBERRY ST,SHOOTING,Outside,FIREARM,114.0,CENTRAL,DOWNTOWN,-76.618356998274,39.294086290716,,STREET,,1
08/26/2018,13:43:00,9S,800 W LEXINGTON ST,SHOOTING,Outside,FIREARM,712.0,WESTERN,POPPLETON,-76.630145299513,39.291181108861,,PUBLIC AREA,,1
08/26/2018,01:00:00,9S,200 W MULBERRY ST,SHOOTING,Outside,FIREARM,114.0,CENTRAL,DOWNTOWN,-76.618356998274,39.294086290716,,STREET,,1
08/25/2018,01:15:00,9S,4800 LIBERTY HEIGHTS AV,SHOOTING,Outside,FIREARM,622.0,NORTHWEST,HOWARD PARK,-76.697190123681,39.331807353070005,,SHED,,1
08/25/2018,23:31:00,9S,2600 LOYOLA NORTHWAY,SHOOTING,Outside,FIREARM,533.0,NORTHERN,GREENSPRING,-76.662529995382,39.339307683238,,STREET,,1
08/25/2018,01:04:00,9S,4000 ECHODALE AV,SHOOTING,Outside,FIREARM,414.0,NORTHEAST,LOCH RAVEN,-76.553808534193,39.340052900089,,STREET,,1
08/24/2018,21:57:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,133.0,EASTERN,RESERVOIR HILL,-76.59131630689001,39.295328658036,,PUBLIC AREA,,1
08/23/2018,21:26:00,9S,1700 HOMESTEAD ST,SHOOTING,Outside,FIREARM,411.0,NORTHEAST,COLDSTREAM HOMESTEAD,-76.59469895500101,39.320438930116,,STREET,,1
08/23/2018,21:26:00,9S,1700 HOMESTEAD ST,SHOOTING,Outside,FIREARM,411.0,NORTHEAST,COLDSTREAM HOMESTEAD,-76.59469895500101,39.320438930116,,STREET,,1
08/23/2018,22:09:00,9S,1600 PENNSYLVANIA AV,SHOOTING,Outside,FIREARM,123.0,CENTRAL,UPTON,-76.634219536196,39.303107332039,,STREET,Central,1
08/23/2018,21:26:00,9S,1700 HOMESTEAD ST,SHOOTING,Outside,FIREARM,411.0,NORTHEAST,COLDSTREAM HOMESTEAD,-76.59469895500101,39.320438930116,,STREET,,1
08/23/2018,17:26:00,9S,4000 ELKADER RD,SHOOTING,Outside,FIREARM,525.0,NORTHERN,PEN LUCY,-76.603021102691,39.338383943821995,,STREET,,1
08/23/2018,01:20:00,9S,2800 WINDSOR AV,SHOOTING,Outside,FIREARM,731.0,WESTERN,BRADDISH AVE./PANWAY,-76.664531984759,39.312479995052,,DWELLING,,1
08/23/2018,21:26:00,9S,1700 HOMESTEAD ST,SHOOTING,Outside,FIREARM,411.0,NORTHEAST,COLDSTREAM HOMESTEAD,-76.59469895500101,39.320438930116,,STREET,,1
08/22/2018,20:01:00,9S,3800 HARLEM AV,SHOOTING,Outside,FIREARM,815.0,SOUTHWEST,EDMONDSON VILLAGE,-76.679928544006,39.295231416564,,STREET,,1
08/22/2018,21:20:00,9S,700 E PRESTON ST,SHOOTING,Outside,FIREARM,313.0,EASTERN,JOHNSTON SQUARE,-76.608124145142,39.304895957011,,STREET,,1
08/22/2018,23:40:00,9S,1500 MADISON AV,SHOOTING,Outside,FIREARM,132.0,CENTRAL,MADISON PARK,-76.629138641172,39.304927545,,DWELLING,,1
08/22/2018,21:20:00,9S,700 E PRESTON ST,SHOOTING,Outside,FIREARM,313.0,EASTERN,JOHNSTON SQUARE,-76.608124145142,39.304895957011,,STREET,,1
08/21/2018,19:15:00,9S,1500 W LAFAYETTE AV,SHOOTING,Outside,FIREARM,724.0,WESTERN,HARLEM PARK,-76.64175757298,39.299005751519,,STREET,Central,1
08/20/2018,17:30:00,9S,400 W SARATOGA ST,SHOOTING,Outside,FIREARM,114.0,CENTRAL,DOWNTOWN,-76.62121704145001,39.292891414228,,STREET,,1
08/20/2018,17:24:00,9S,700 MELLO CT,SHOOTING,Outside,FIREARM,323.0,EASTERN,GAY STREET,-76.598417017174,39.298266146945,,STREET,,1
08/20/2018,09:00:00,9S,1200 E LANVALE ST,SHOOTING,Outside,FIREARM,314.0,EASTERN,OLIVER,-76.602406145617,39.309379163447,,STREET,Eastern 1,1
08/20/2018,12:24:00,9S,800 W LEXINGTON ST,SHOOTING,Outside,FIREARM,712.0,WESTERN,POPPLETON,-76.630145299513,39.291181108861,,PUBLIC HOUSING,,1
08/19/2018,23:47:00,9S,3900 DORCHESTER RD,SHOOTING,Outside,FIREARM,621.0,NORTHWEST,DORCHESTER/GRAN-BARR,-76.68246788965101,39.329587889650995,,ALLEY,,1
08/19/2018,23:47:00,9S,3900 DORCHESTER RD,SHOOTING,Outside,FIREARM,621.0,NORTHWEST,DORCHESTER/GRAN-BARR,-76.68246788965101,39.329587889650995,,ALLEY,,1
08/19/2018,14:50:00,9S,500 E NORTH AV,SHOOTING,Outside,FIREARM,731.0,EASTERN,SOUTH CLIFTON PARK,-76.609408436227,39.311493333787,,STREET,,1
08/19/2018,14:50:00,9S,500 E NORTH AV,SHOOTING,Outside,FIREARM,731.0,EASTERN,SOUTH CLIFTON PARK,-76.609408436227,39.311493333787,,STREET,,1
08/18/2018,22:51:00,9S,1400 DARLEY AV,SHOOTING,Outside,FIREARM,312.0,EASTERN,DARLEY PARK,-76.59681746759699,39.315271823885006,,STREET,Eastern 1,1
08/18/2018,23:17:00,9S,0 N CATHERINE ST,SHOOTING,Outside,FIREARM,835.0,SOUTHWEST,SHIPLEY HILL,-76.656466730894,39.288443846923,,STREET,,1
08/18/2018,03:02:00,9S,600 E 38TH ST,SHOOTING,Outside,FIREARM,515.0,NORTHERN,WAVERLY,-76.60745610932,39.335605942520004,,STREET,,1
08/18/2018,18:40:00,9S,5600 LOCH RAVEN BLVD,SHOOTING,Outside,FIREARM,414.0,NORTHEAST,LOCH RAVEN,-76.58845046430001,39.359701734167,,STREET,,1
08/18/2018,03:15:00,9S,2800 S EDGECOMBE CIR,SHOOTING,Outside,FIREARM,532.0,NORTHERN,PARKLANE,-76.661110262395,39.343343840907,,STREET,,1
08/18/2018,22:51:00,9S,1400 DARLEY AV,SHOOTING,Outside,FIREARM,312.0,EASTERN,DARLEY PARK,-76.59681746759699,39.315271823885006,,STREET,Eastern 1,1
08/18/2018,05:28:00,9S,1100 CHERRY HILL RD,SHOOTING,Inside,FIREARM,922.0,SOUTHERN,CHERRY HILL,-76.630019057921,39.250607928042,,DWELLING,,1
08/16/2018,07:51:00,9S,1100 DESOTO RD,SHOOTING,Outside,FIREARM,832.0,SOUTHWEST,MORRELL PARK,-76.66397519550999,39.271586969741,,STREET,,1
08/14/2018,20:26:00,9S,2700 GWYNNS FALLS PKWY,SHOOTING,Outside,FIREARM,611.0,NORTHWEST,HANLON/LONGWOOD,-76.661867414448,39.314950654157,,ALLEY,,1
08/14/2018,01:30:00,9S,2000 WOODBOURNE AV,SHOOTING,Outside,FIREARM,415.0,NORTHEAST,LOCH RAVEN,-76.579360129387,39.354774570492,,ALLEY,,1
08/14/2018,22:42:00,9S,4300 ORCHARD RIDGE BLVD,SHOOTING,Outside,FIREARM,433.0,NORTHEAST,CLAREMONT-FREEDOM,-76.559496602293,39.312946188909,,STREET,,1
08/14/2018,15:30:00,9S,5700 ONNEN RD,SHOOTING,Outside,FIREARM,444.0,NORTHEAST,FRANKFORD,-76.53619353960201,39.339002922446,,VEHICLE,,1
08/14/2018,23:30:00,9S,3900 LIBERTY HEIGHTS AV,SHOOTING,Outside,FIREARM,621.0,NORTHWEST,DORCHESTER/GRAN-BARR,-76.682560723405,39.327479087768005,,STREET,,1
08/13/2018,10:55:00,9S,5900 GLENKIRK RD,SHOOTING,Outside,FIREARM,414.0,NORTHEAST,RAMBLEWOOD,-76.589564153219,39.363269167725,,STREET,,1
08/13/2018,17:51:00,9S,1600 N PORT ST,SHOOTING,Outside,FIREARM,331.0,EASTERN,BROADWAY EAST,-76.583693580967,39.308975540107,,STREET,,1
08/13/2018,17:51:00,9S,1600 N PORT ST,SHOOTING,Outside,FIREARM,331.0,EASTERN,BROADWAY EAST,-76.583693580967,39.308975540107,,STREET,,1
08/12/2018,04:05:00,9S,600 FALLSWAY,SHOOTING,Outside,FIREARM,324.0,EASTERN,PEN-FALLSWAY,-76.610223995038,39.297225828703,,VEHICLE,,1
08/12/2018,22:48:00,9S,2100 N HILTON ST,SHOOTING,Outside,FIREARM,811.0,SOUTHWEST,WALBROOK,-76.672618781227,39.311114980647,,STREET,,1
08/11/2018,22:04:00,9S,100 N FULTON AV,SHOOTING,Outside,FIREARM,711.0,WESTERN,FRANKLIN SQUARE,-76.645246375324,39.290073869991005,,STREET,,1
08/11/2018,18:23:00,9S,1400 E EAGER ST,SHOOTING,Outside,FIREARM,323.0,EASTERN,GAY STREET,-76.599293083741,39.301753177343,,STREET,,1
08/11/2018,08:09:00,9S,1000 PENNSYLVANIA AV,SHOOTING,Outside,FIREARM,123.0,CENTRAL,HERITAGE CROSSING,-76.627771521342,39.297892453203,,STREET,Central,1
08/11/2018,00:16:00,9S,2900 PRESBURY ST,SHOOTING,Outside,FIREARM,813.0,SOUTHWEST,NORTHWEST COMMUNITY,-76.66617169198001,39.307273848781,,STREET,,1
08/11/2018,18:23:00,9S,1400 E EAGER ST,SHOOTING,Outside,FIREARM,323.0,EASTERN,GAY STREET,-76.599293083741,39.301753177343,,STREET,,1
08/11/2018,22:04:00,9S,100 N FULTON AV,SHOOTING,Outside,FIREARM,711.0,WESTERN,FRANKLIN SQUARE,-76.645246375324,39.290073869991005,,STREET,,1
08/10/2018,23:44:00,9S,900 N FRANKLINTOWN RD,SHOOTING,Outside,FIREARM,814.0,SOUTHWEST,FRANKLINTOWN ROAD,-76.66708666818,39.297082338906,,STREET,,1
08/10/2018,19:30:00,9S,200 N HILTON ST,SHOOTING,Outside,FIREARM,835.0,SOUTHWEST,SAINT JOSEPHS,-76.672508935822,39.288735764888,,ALLEY,,1
08/09/2018,23:46:00,9S,700 MELLO CT,SHOOTING,Outside,FIREARM,323.0,EASTERN,GAY STREET,-76.598417017174,39.298266146945,,STREET,,1
08/09/2018,17:25:00,9S,900 N BROADWAY,SHOOTING,Outside,FIREARM,323.0,EASTERN,GAY STREET,-76.594593110567,39.30054196347,,STREET,,1
08/09/2018,23:46:00,9S,700 MELLO CT,SHOOTING,Outside,FIREARM,323.0,EASTERN,GAY STREET,-76.598417017174,39.298266146945,,STREET,,1
08/09/2018,17:25:00,9S,900 N BROADWAY,SHOOTING,Outside,FIREARM,323.0,EASTERN,GAY STREET,-76.594593110567,39.30054196347,,STREET,,1
08/09/2018,23:46:00,9S,700 MELLO CT,SHOOTING,Outside,FIREARM,323.0,EASTERN,GAY STREET,-76.598417017174,39.298266146945,,STREET,,1
08/08/2018,19:30:00,9S,600 N LAKEWOOD AV,SHOOTING,Outside,FIREARM,333.0,SOUTHEAST,MCELDERRY PARK,-76.579471764881,39.298201977523,,STREET,,1
08/08/2018,00:05:00,9S,800 VINE ST,SHOOTING,Outside,FIREARM,712.0,WESTERN,POPPLETON,-76.629864344857,39.29066130062,,STREET,,1
08/08/2018,20:07:00,9S,4400 E FAIRMOUNT AV,SHOOTING,Outside,FIREARM,232.0,SOUTHEAST,KRESSON,-76.559969647445,39.294307852555,,STREET,,1
08/08/2018,10:48:00,9S,200 N LUZERNE AV,SHOOTING,Outside,FIREARM,221.0,SOUTHEAST,MCELDERRY PARK,-76.580667608054,39.294523631109996,,STREET,,1
08/08/2018,10:50:00,9S,200 S DALLAS CT,SHOOTING,Outside,FIREARM,211.0,SOUTHEAST,PERKINS HOMES,-76.596691647017,39.289061482746,,STREET,,1
08/08/2018,18:16:00,9S,2500 ASHLAND AV,SHOOTING,Outside,FIREARM,333.0,EASTERN,MILTON-MONTFORD,-76.582360659269,39.30103412056,,STREET,Eastern 2,1
08/07/2018,12:00:00,9S,2700 WALBROOK AV,SHOOTING,Outside,FIREARM,811.0,SOUTHWEST,WALBROOK,-76.661322769096,39.310291474664,,STREET,,1
08/07/2018,23:43:00,9S,0 N POPPLETON ST,SHOOTING,Outside,FIREARM,712.0,WESTERN,HOLLINS PARK,-76.632084511893,39.288886129264995,,STREET,,1
08/07/2018,13:12:00,9S,4500 WOODLEA AV,SHOOTING,Inside,FIREARM,443.0,NORTHEAST,FRANKFORD,-76.55374641701,39.331554563044,,DWELLING,,1
08/06/2018,02:11:00,9S,2100 WILKENS AV,SHOOTING,Outside,FIREARM,834.0,SOUTHWEST,CARROLLTON RIDGE,-76.649274243853,39.281302042782,,STREET,Tri-District,1
08/04/2018,04:56:00,9S,1800 WINCHESTER ST,SHOOTING,Outside,FIREARM,722.0,WESTERN,SANDTOWN-WINCHESTER,-76.646114007084,39.302091151214,,STREET,,1
08/03/2018,18:27:00,9S,2000 E NORTH AV,SHOOTING,Inside,FIREARM,331.0,EASTERN,BROADWAY EAST,-76.589221112879,39.312313859641,,COMMON BUSINESS,,1
08/03/2018,00:10:00,9S,3400 GARRISON BLVD,SHOOTING,Outside,FIREARM,621.0,NORTHWEST,DORCHESTER/GRAN-BARR,-76.682562491577,39.32745293415,,STREET,,1
08/01/2018,02:55:00,9S,1400 N FULTON AV,SHOOTING,Outside,FIREARM,724.0,WESTERN,SANDTOWN-WINCHESTER,-76.646229617793,39.304251039118,,PUBLIC AREA,,1
07/31/2018,22:57:00,9S,1800 BLOOMINGDALE RD,SHOOTING,Outside,FIREARM,813.0,SOUTHWEST,ROSEMONT,-76.669733449522,39.307955684091,,STREET,,1
07/30/2018,00:06:00,9S,2800 EDMONDSON AV,SHOOTING,Outside,FIREARM,721.0,WESTERN,MOSHER,-76.663568249219,39.294531863801,,PARKING LOT,,1
07/29/2018,00:50:00,9S,600 ARSAN AV,SHOOTING,Outside,FIREARM,913.0,SOUTHERN,BROOKLYN,-76.600403990118,39.238912631626,,STREET,,1
07/29/2018,02:41:00,9S,2100 EDGEWOOD ST,SHOOTING,Outside,FIREARM,812.0,SOUTHWEST,MOUNT HOLLY,-76.676059206924,39.310966005591,,STREET,,1
07/28/2018,21:25:00,9S,5300 CARTER AV,SHOOTING,Outside,FIREARM,426.0,NORTHEAST,WALTHERSON,-76.559174807112,39.346464583784,,STREET,,1
07/27/2018,23:22:00,9S,0 W 21ST ST,SHOOTING,Outside,FIREARM,514.0,NORTHERN,CHARLES NORTH,-76.61676787252401,39.313159127476,,STREET,,1
07/27/2018,05:42:00,9S,2500 JEFFERSON ST,SHOOTING,Outside,FIREARM,221.0,SOUTHEAST,MCELDERRY PARK,-76.58210654356,39.296800258348,,STREET,,1
07/26/2018,21:50:00,9S,6000 MORAVIA RD,SHOOTING,Outside,FIREARM,443.0,NORTHEAST,PULASKI INDUSTRIAL AREA,-76.544510849719,39.315932170384,,STREET,,1
07/25/2018,18:59:00,9S,2400 N MONROE ST,SHOOTING,Outside,FIREARM,731.0,WESTERN,MONDAWMIN,-76.650144539629,39.315170425741,,STREET,Western,1
07/25/2018,23:15:00,9S,400 S PAYSON ST,SHOOTING,Outside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,-76.648436701926,39.282732582292,,STREET,Tri-District,1
07/24/2018,01:42:00,9S,1600 PLUM ST,SHOOTING,Outside,FIREARM,911.0,SOUTHERN,CURTIS BAY,-76.588675447508,39.228423059339,,PUBLIC HOUSING,,1
07/24/2018,17:14:00,9S,2400 BELAIR RD,SHOOTING,Outside,FIREARM,431.0,NORTHEAST,BELAIR-EDISON,-76.578462411791,39.317370476745,,PUBLIC AREA,,1
07/24/2018,17:49:00,9S,1100 WICKLOW RD,SHOOTING,Outside,FIREARM,822.0,SOUTHWEST,ROGNEL HEIGHTS,-76.690582782319,39.297673538414,,PARKING LOT,,1
07/23/2018,00:40:00,9S,0 I-83  N,SHOOTING,Outside,FIREARM,532.0,NORTHERN,LEVINDALE,-76.606363687572,39.290783982425,,STREET,,1
07/23/2018,12:15:00,9S,100 S LOUDON AV,SHOOTING,Outside,FIREARM,824.0,SOUTHWEST,IRVINGTON,-76.682186204706,39.284461609954,,STREET,,1
07/22/2018,17:19:00,9S,1400 W SARATOGA ST,SHOOTING,Inside,FIREARM,711.0,WESTERN,FRANKLIN SQUARE,-76.63983886020199,39.292287442883,,DWELLING,,1
07/21/2018,15:25:00,9S,2400 WILKENS AV,SHOOTING,Outside,FIREARM,834.0,SOUTHWEST,CARROLLTON RIDGE,-76.653630626914,39.279851719831,,STREET,,1
07/21/2018,01:45:00,9S,400 E SARATOGA ST,SHOOTING,Outside,FIREARM,111.0,CENTRAL,DOWNTOWN,-76.61029124276,39.292571009653,,STREET,,1
07/21/2018,02:15:00,9S,400 E 26TH ST,SHOOTING,Outside,FIREARM,321.0,NORTHERN,DUNBAR,-76.611035621419,39.319066878581,,STREET,,1
07/21/2018,00:44:00,9S,1000 DUNDALK AV,SHOOTING,Outside,FIREARM,234.0,SOUTHEAST,GRACELAND PARK,-76.536230680007,39.282315621391,,PARKING LOT,,1
07/21/2018,00:44:00,9S,1000 DUNDALK AV,SHOOTING,Outside,FIREARM,234.0,SOUTHEAST,GRACELAND PARK,-76.536230680007,39.282315621391,,PARKING LOT,,1
07/21/2018,02:15:00,9S,400 E 26TH ST,SHOOTING,Outside,FIREARM,321.0,NORTHERN,DUNBAR,-76.611035621419,39.319066878581,,STREET,,1
07/21/2018,00:44:00,9S,1000 DUNDALK AV,SHOOTING,Outside,FIREARM,234.0,SOUTHEAST,GRACELAND PARK,-76.536230680007,39.282315621391,,PARKING LOT,,1
07/21/2018,00:44:00,9S,1000 DUNDALK AV,SHOOTING,Outside,FIREARM,234.0,SOUTHEAST,GRACELAND PARK,-76.536230680007,39.282315621391,,PARKING LOT,,1
