Year,PoliceDistrict,Week_Number,Year_Week_Number,NoOfCrimes
2014,CENTRAL,44,2014_44,89
2014,CENTRAL,45,2014_45,62
2014,CENTRAL,46,2014_46,73
2014,CENTRAL,47,2014_47,63
2014,CENTRAL,48,2014_48,71
2014,CENTRAL,49,2014_49,63
2014,CENTRAL,50,2014_50,56
2014,CENTRAL,51,2014_51,66
2014,CENTRAL,52,2014_52,49
2015,CENTRAL,1,2015_1,22
2015,CENTRAL,2,2015_2,49
2015,CENTRAL,3,2015_3,66
2015,CENTRAL,4,2015_4,72
2015,CENTRAL,5,2015_5,54
2015,CENTRAL,6,2015_6,45
2015,CENTRAL,7,2015_7,66
2015,CENTRAL,8,2015_8,49
2015,CENTRAL,9,2015_9,57
2015,CENTRAL,10,2015_10,49
2015,CENTRAL,11,2015_11,62
2015,CENTRAL,12,2015_12,70
2015,CENTRAL,13,2015_13,72
2015,CENTRAL,14,2015_14,59
2015,CENTRAL,15,2015_15,70
2015,CENTRAL,16,2015_16,82
2015,CENTRAL,17,2015_17,92
2015,CENTRAL,18,2015_18,82
2015,CENTRAL,19,2015_19,66
2015,CENTRAL,20,2015_20,65
2015,CENTRAL,21,2015_21,79
2015,CENTRAL,22,2015_22,75
2015,CENTRAL,23,2015_23,90
2015,CENTRAL,24,2015_24,77
2015,CENTRAL,25,2015_25,74
2015,CENTRAL,26,2015_26,84
2015,CENTRAL,27,2015_27,63
2015,CENTRAL,28,2015_28,102
2015,CENTRAL,29,2015_29,76
2015,CENTRAL,30,2015_30,105
2015,CENTRAL,31,2015_31,79
2015,CENTRAL,32,2015_32,64
2015,CENTRAL,33,2015_33,87
2015,CENTRAL,34,2015_34,98
2015,CENTRAL,35,2015_35,93
2015,CENTRAL,36,2015_36,82
2015,CENTRAL,37,2015_37,81
2015,CENTRAL,38,2015_38,93
2015,CENTRAL,39,2015_39,94
2015,CENTRAL,40,2015_40,70
2015,CENTRAL,41,2015_41,74
2015,CENTRAL,42,2015_42,78
2015,CENTRAL,43,2015_43,70
2015,CENTRAL,44,2015_44,87
2015,CENTRAL,45,2015_45,78
2015,CENTRAL,46,2015_46,78
2015,CENTRAL,47,2015_47,109
2015,CENTRAL,48,2015_48,75
2015,CENTRAL,49,2015_49,71
2015,CENTRAL,50,2015_50,77
2015,CENTRAL,51,2015_51,84
2015,CENTRAL,52,2015_52,58
2015,CENTRAL,53,2015_53,33
2016,CENTRAL,1,2016_1,66
2016,CENTRAL,2,2016_2,66
2016,CENTRAL,3,2016_3,50
2016,CENTRAL,4,2016_4,44
2016,CENTRAL,5,2016_5,49
2016,CENTRAL,6,2016_6,42
2016,CENTRAL,7,2016_7,43
2016,CENTRAL,8,2016_8,50
2016,CENTRAL,9,2016_9,47
2016,CENTRAL,10,2016_10,57
2016,CENTRAL,11,2016_11,82
2016,CENTRAL,12,2016_12,70
2016,CENTRAL,13,2016_13,59
2016,CENTRAL,14,2016_14,67
2016,CENTRAL,15,2016_15,67
2016,CENTRAL,16,2016_16,87
2016,CENTRAL,17,2016_17,67
2016,CENTRAL,18,2016_18,69
2016,CENTRAL,19,2016_19,83
2016,CENTRAL,20,2016_20,82
2016,CENTRAL,21,2016_21,111
2016,CENTRAL,22,2016_22,68
2016,CENTRAL,23,2016_23,112
2016,CENTRAL,24,2016_24,102
2016,CENTRAL,25,2016_25,114
2016,CENTRAL,26,2016_26,84
2016,CENTRAL,27,2016_27,107
2016,CENTRAL,28,2016_28,95
2016,CENTRAL,29,2016_29,72
2016,CENTRAL,30,2016_30,71
2016,CENTRAL,31,2016_31,93
2016,CENTRAL,32,2016_32,77
2016,CENTRAL,33,2016_33,83
2016,CENTRAL,34,2016_34,85
2016,CENTRAL,35,2016_35,85
2016,CENTRAL,36,2016_36,96
2016,CENTRAL,37,2016_37,75
2016,CENTRAL,38,2016_38,99
2016,CENTRAL,39,2016_39,86
2016,CENTRAL,40,2016_40,71
2016,CENTRAL,41,2016_41,84
2016,CENTRAL,42,2016_42,133
2016,CENTRAL,43,2016_43,98
2016,CENTRAL,44,2016_44,92
2016,CENTRAL,45,2016_45,80
2016,CENTRAL,46,2016_46,113
2016,CENTRAL,47,2016_47,68
2016,CENTRAL,48,2016_48,79
2016,CENTRAL,49,2016_49,68
2016,CENTRAL,50,2016_50,55
2016,CENTRAL,51,2016_51,76
2016,CENTRAL,52,2016_52,60
2017,CENTRAL,1,2017_1,58
2017,CENTRAL,2,2017_2,71
2017,CENTRAL,3,2017_3,92
2017,CENTRAL,4,2017_4,96
2017,CENTRAL,5,2017_5,66
2017,CENTRAL,6,2017_6,72
2017,CENTRAL,7,2017_7,68
2017,CENTRAL,8,2017_8,69
2017,CENTRAL,9,2017_9,54
2017,CENTRAL,10,2017_10,63
2017,CENTRAL,11,2017_11,50
2017,CENTRAL,12,2017_12,67
2017,CENTRAL,13,2017_13,71
2017,CENTRAL,14,2017_14,78
2017,CENTRAL,15,2017_15,63
2017,CENTRAL,16,2017_16,67
2017,CENTRAL,17,2017_17,51
2017,CENTRAL,18,2017_18,81
2017,CENTRAL,19,2017_19,68
2017,CENTRAL,20,2017_20,73
2017,CENTRAL,21,2017_21,79
2017,CENTRAL,22,2017_22,71
2017,CENTRAL,23,2017_23,82
2017,CENTRAL,24,2017_24,66
2017,CENTRAL,25,2017_25,59
2017,CENTRAL,26,2017_26,84
2017,CENTRAL,27,2017_27,50
2017,CENTRAL,28,2017_28,97
2017,CENTRAL,29,2017_29,86
2017,CENTRAL,30,2017_30,83
2017,CENTRAL,31,2017_31,80
2017,CENTRAL,32,2017_32,71
2017,CENTRAL,33,2017_33,65
2017,CENTRAL,34,2017_34,92
2017,CENTRAL,35,2017_35,70
2017,CENTRAL,36,2017_36,81
2017,CENTRAL,37,2017_37,72
2017,CENTRAL,38,2017_38,72
2017,CENTRAL,39,2017_39,93
2017,CENTRAL,40,2017_40,82
2017,CENTRAL,41,2017_41,81
2017,CENTRAL,42,2017_42,78
2017,CENTRAL,43,2017_43,102
2017,CENTRAL,44,2017_44,92
2017,CENTRAL,45,2017_45,71
2017,CENTRAL,46,2017_46,59
2017,CENTRAL,47,2017_47,53
2017,CENTRAL,48,2017_48,72
2017,CENTRAL,49,2017_49,80
2017,CENTRAL,50,2017_50,75
2017,CENTRAL,51,2017_51,66
2017,CENTRAL,52,2017_52,68
2018,CENTRAL,1,2018_1,52
2018,CENTRAL,2,2018_2,68
2018,CENTRAL,3,2018_3,54
2018,CENTRAL,4,2018_4,51
2018,CENTRAL,5,2018_5,46
2018,CENTRAL,6,2018_6,59
2018,CENTRAL,7,2018_7,56
2018,CENTRAL,8,2018_8,41
2018,CENTRAL,9,2018_9,60
2018,CENTRAL,10,2018_10,50
2018,CENTRAL,11,2018_11,53
2018,CENTRAL,12,2018_12,62
2018,CENTRAL,13,2018_13,62
2018,CENTRAL,14,2018_14,65
2018,CENTRAL,15,2018_15,67
2018,CENTRAL,16,2018_16,51
2018,CENTRAL,17,2018_17,92
2018,CENTRAL,18,2018_18,62
2018,CENTRAL,19,2018_19,77
2018,CENTRAL,20,2018_20,105
2018,CENTRAL,21,2018_21,90
2018,CENTRAL,22,2018_22,90
2018,CENTRAL,23,2018_23,92
2018,CENTRAL,24,2018_24,81
2018,CENTRAL,25,2018_25,83
2018,CENTRAL,26,2018_26,71
2018,CENTRAL,27,2018_27,76
2018,CENTRAL,28,2018_28,96
2018,CENTRAL,29,2018_29,105
2018,CENTRAL,30,2018_30,78
2018,CENTRAL,31,2018_31,96
2018,CENTRAL,32,2018_32,74
2018,CENTRAL,33,2018_33,70
2018,CENTRAL,34,2018_34,81
2018,CENTRAL,35,2018_35,69
2018,CENTRAL,36,2018_36,72
2018,CENTRAL,37,2018_37,57
2018,CENTRAL,38,2018_38,101
2018,CENTRAL,39,2018_39,78
2018,CENTRAL,40,2018_40,88
2018,CENTRAL,41,2018_41,84
2018,CENTRAL,42,2018_42,81
2018,CENTRAL,43,2018_43,65
2018,CENTRAL,44,2018_44,77
2018,CENTRAL,45,2018_45,79
2018,CENTRAL,46,2018_46,82
2018,CENTRAL,47,2018_47,61
2018,CENTRAL,48,2018_48,72
2018,CENTRAL,49,2018_49,77
2018,CENTRAL,50,2018_50,86
2018,CENTRAL,51,2018_51,66
2018,CENTRAL,52,2018_52,48
2019,CENTRAL,1,2019_1,62
2019,CENTRAL,2,2019_2,78
2019,CENTRAL,3,2019_3,74
2019,CENTRAL,4,2019_4,69
2019,CENTRAL,5,2019_5,67
2019,CENTRAL,6,2019_6,77
2019,CENTRAL,7,2019_7,61
2019,CENTRAL,8,2019_8,59
2019,CENTRAL,9,2019_9,55
2019,CENTRAL,10,2019_10,53
2019,CENTRAL,11,2019_11,70
2019,CENTRAL,12,2019_12,75
2019,CENTRAL,13,2019_13,74
2019,CENTRAL,14,2019_14,67
2019,CENTRAL,15,2019_15,54
2019,CENTRAL,16,2019_16,59
2019,CENTRAL,17,2019_17,67
2019,CENTRAL,18,2019_18,64
2019,CENTRAL,19,2019_19,82
2019,CENTRAL,20,2019_20,91
2019,CENTRAL,21,2019_21,87
2019,CENTRAL,22,2019_22,68
2019,CENTRAL,23,2019_23,64
2019,CENTRAL,24,2019_24,87
2019,CENTRAL,25,2019_25,83
2019,CENTRAL,26,2019_26,84
2019,CENTRAL,27,2019_27,81
2019,CENTRAL,28,2019_28,94
2019,CENTRAL,29,2019_29,84
2019,CENTRAL,30,2019_30,114
2019,CENTRAL,31,2019_31,74
2019,CENTRAL,32,2019_32,113
2019,CENTRAL,33,2019_33,92
2019,CENTRAL,34,2019_34,98
2019,CENTRAL,35,2019_35,102
2019,CENTRAL,36,2019_36,69
2019,CENTRAL,37,2019_37,83
2019,CENTRAL,38,2019_38,76
2019,CENTRAL,39,2019_39,89
2019,CENTRAL,40,2019_40,86
2019,CENTRAL,41,2019_41,87
2019,CENTRAL,42,2019_42,75
2019,CENTRAL,43,2019_43,63
2019,CENTRAL,44,2019_44,78
2019,CENTRAL,45,2019_45,75
2019,CENTRAL,46,2019_46,68
2019,CENTRAL,47,2019_47,60
2019,CENTRAL,48,2019_48,53
2019,CENTRAL,49,2019_49,61
2019,CENTRAL,50,2019_50,71
2019,CENTRAL,51,2019_51,75
2019,CENTRAL,52,2019_52,46
2020,CENTRAL,1,2020_1,46
2020,CENTRAL,2,2020_2,72
2020,CENTRAL,3,2020_3,58
2020,CENTRAL,4,2020_4,63
2020,CENTRAL,5,2020_5,58
2020,CENTRAL,6,2020_6,54
2020,CENTRAL,7,2020_7,81
2020,CENTRAL,8,2020_8,72
2020,CENTRAL,9,2020_9,47
2020,CENTRAL,10,2020_10,56
2020,CENTRAL,11,2020_11,42
2020,CENTRAL,12,2020_12,40
2020,CENTRAL,13,2020_13,38
2020,CENTRAL,14,2020_14,27
2020,CENTRAL,15,2020_15,45
2020,CENTRAL,16,2020_16,36
2020,CENTRAL,17,2020_17,40
2020,CENTRAL,18,2020_18,32
2020,CENTRAL,19,2020_19,29
2020,CENTRAL,20,2020_20,27
2020,CENTRAL,21,2020_21,39
2020,CENTRAL,22,2020_22,31
2020,CENTRAL,23,2020_23,34
2014,EASTERN,1,2014_1,45
2014,EASTERN,2,2014_2,41
2014,EASTERN,3,2014_3,56
2014,EASTERN,4,2014_4,50
2014,EASTERN,5,2014_5,51
2014,EASTERN,6,2014_6,31
2014,EASTERN,7,2014_7,28
2014,EASTERN,8,2014_8,42
2014,EASTERN,9,2014_9,35
2014,EASTERN,10,2014_10,28
2014,EASTERN,11,2014_11,36
2014,EASTERN,12,2014_12,23
2014,EASTERN,13,2014_13,37
2014,EASTERN,14,2014_14,25
2014,EASTERN,15,2014_15,31
2014,EASTERN,16,2014_16,35
2014,EASTERN,17,2014_17,29
2014,EASTERN,18,2014_18,36
2014,EASTERN,19,2014_19,40
2014,EASTERN,20,2014_20,36
2014,EASTERN,21,2014_21,34
2014,EASTERN,22,2014_22,36
2014,EASTERN,23,2014_23,42
2014,EASTERN,24,2014_24,45
2014,EASTERN,25,2014_25,41
2014,EASTERN,26,2014_26,50
2014,EASTERN,27,2014_27,44
2014,EASTERN,28,2014_28,49
2014,EASTERN,29,2014_29,44
2014,EASTERN,30,2014_30,34
2014,EASTERN,31,2014_31,50
2014,EASTERN,32,2014_32,44
2014,EASTERN,33,2014_33,31
2014,EASTERN,34,2014_34,46
2014,EASTERN,35,2014_35,45
2014,EASTERN,36,2014_36,40
2014,EASTERN,37,2014_37,37
2014,EASTERN,38,2014_38,47
2014,EASTERN,39,2014_39,39
2014,EASTERN,40,2014_40,47
2014,EASTERN,41,2014_41,30
2014,EASTERN,42,2014_42,32
2014,EASTERN,43,2014_43,63
2014,EASTERN,44,2014_44,48
2014,EASTERN,45,2014_45,35
2014,EASTERN,46,2014_46,31
2014,EASTERN,47,2014_47,37
2014,EASTERN,48,2014_48,27
2014,EASTERN,49,2014_49,51
2014,EASTERN,50,2014_50,47
2014,EASTERN,51,2014_51,61
2014,EASTERN,52,2014_52,32
2015,EASTERN,1,2015_1,20
2015,EASTERN,2,2015_2,37
2015,EASTERN,3,2015_3,85
2015,EASTERN,4,2015_4,57
2015,EASTERN,5,2015_5,39
2015,EASTERN,6,2015_6,43
2015,EASTERN,7,2015_7,38
2015,EASTERN,8,2015_8,36
2015,EASTERN,9,2015_9,21
2015,EASTERN,10,2015_10,30
2015,EASTERN,11,2015_11,40
2015,EASTERN,12,2015_12,38
2015,EASTERN,13,2015_13,46
2015,EASTERN,14,2015_14,36
2015,EASTERN,15,2015_15,45
2015,EASTERN,16,2015_16,38
2015,EASTERN,17,2015_17,38
2015,EASTERN,18,2015_18,57
2015,EASTERN,19,2015_19,44
2015,EASTERN,20,2015_20,45
2015,EASTERN,21,2015_21,40
2015,EASTERN,22,2015_22,52
2015,EASTERN,23,2015_23,43
2015,EASTERN,24,2015_24,49
2015,EASTERN,25,2015_25,51
2015,EASTERN,26,2015_26,36
2015,EASTERN,27,2015_27,55
2015,EASTERN,28,2015_28,46
2015,EASTERN,29,2015_29,59
2015,EASTERN,30,2015_30,52
2015,EASTERN,31,2015_31,54
2015,EASTERN,32,2015_32,53
2015,EASTERN,33,2015_33,35
2015,EASTERN,34,2015_34,47
2015,EASTERN,35,2015_35,45
2015,EASTERN,36,2015_36,43
2015,EASTERN,37,2015_37,51
2015,EASTERN,38,2015_38,50
2015,EASTERN,39,2015_39,47
2015,EASTERN,40,2015_40,32
2015,EASTERN,41,2015_41,44
2015,EASTERN,42,2015_42,46
2015,EASTERN,43,2015_43,44
2015,EASTERN,44,2015_44,38
2015,EASTERN,45,2015_45,44
2015,EASTERN,46,2015_46,62
2015,EASTERN,47,2015_47,51
2015,EASTERN,48,2015_48,57
2015,EASTERN,49,2015_49,67
2015,EASTERN,50,2015_50,53
2015,EASTERN,51,2015_51,58
2015,EASTERN,52,2015_52,38
2015,EASTERN,53,2015_53,22
2016,EASTERN,1,2016_1,52
2016,EASTERN,2,2016_2,53
2016,EASTERN,3,2016_3,33
2016,EASTERN,4,2016_4,30
2016,EASTERN,5,2016_5,35
2016,EASTERN,6,2016_6,27
2016,EASTERN,7,2016_7,50
2016,EASTERN,8,2016_8,48
2016,EASTERN,9,2016_9,28
2016,EASTERN,10,2016_10,32
2016,EASTERN,11,2016_11,40
2016,EASTERN,12,2016_12,38
2016,EASTERN,13,2016_13,48
2016,EASTERN,14,2016_14,41
2016,EASTERN,15,2016_15,54
2016,EASTERN,16,2016_16,59
2016,EASTERN,17,2016_17,51
2016,EASTERN,18,2016_18,62
2016,EASTERN,19,2016_19,45
2016,EASTERN,20,2016_20,45
2016,EASTERN,21,2016_21,59
2016,EASTERN,22,2016_22,60
2016,EASTERN,23,2016_23,60
2016,EASTERN,24,2016_24,45
2016,EASTERN,25,2016_25,44
2016,EASTERN,26,2016_26,32
2016,EASTERN,27,2016_27,43
2016,EASTERN,28,2016_28,53
2016,EASTERN,29,2016_29,45
2016,EASTERN,30,2016_30,42
2016,EASTERN,31,2016_31,47
2016,EASTERN,32,2016_32,61
2016,EASTERN,33,2016_33,48
2016,EASTERN,34,2016_34,47
2016,EASTERN,35,2016_35,59
2016,EASTERN,36,2016_36,53
2016,EASTERN,37,2016_37,50
2016,EASTERN,38,2016_38,68
2016,EASTERN,39,2016_39,50
2016,EASTERN,40,2016_40,52
2016,EASTERN,41,2016_41,65
2016,EASTERN,42,2016_42,82
2016,EASTERN,43,2016_43,55
2016,EASTERN,44,2016_44,48
2016,EASTERN,45,2016_45,53
2016,EASTERN,46,2016_46,55
2016,EASTERN,47,2016_47,53
2016,EASTERN,48,2016_48,67
2016,EASTERN,49,2016_49,55
2016,EASTERN,50,2016_50,36
2016,EASTERN,51,2016_51,50
2016,EASTERN,52,2016_52,44
2017,EASTERN,1,2017_1,59
2017,EASTERN,2,2017_2,57
2017,EASTERN,3,2017_3,55
2017,EASTERN,4,2017_4,61
2017,EASTERN,5,2017_5,66
2017,EASTERN,6,2017_6,54
2017,EASTERN,7,2017_7,56
2017,EASTERN,8,2017_8,49
2017,EASTERN,9,2017_9,53
2017,EASTERN,10,2017_10,43
2017,EASTERN,11,2017_11,60
2017,EASTERN,12,2017_12,42
2017,EASTERN,13,2017_13,61
2017,EASTERN,14,2017_14,56
2017,EASTERN,15,2017_15,47
2017,EASTERN,16,2017_16,48
2017,EASTERN,17,2017_17,62
2017,EASTERN,18,2017_18,47
2017,EASTERN,19,2017_19,61
2017,EASTERN,20,2017_20,71
2017,EASTERN,21,2017_21,71
2017,EASTERN,22,2017_22,72
2017,EASTERN,23,2017_23,74
2017,EASTERN,24,2017_24,57
2017,EASTERN,25,2017_25,52
2017,EASTERN,26,2017_26,75
2017,EASTERN,27,2017_27,56
2017,EASTERN,28,2017_28,78
2017,EASTERN,29,2017_29,67
2017,EASTERN,30,2017_30,60
2017,EASTERN,31,2017_31,50
2017,EASTERN,32,2017_32,58
2017,EASTERN,33,2017_33,58
2017,EASTERN,34,2017_34,55
2017,EASTERN,35,2017_35,46
2017,EASTERN,36,2017_36,44
2017,EASTERN,37,2017_37,47
2017,EASTERN,38,2017_38,55
2017,EASTERN,39,2017_39,42
2017,EASTERN,40,2017_40,46
2017,EASTERN,41,2017_41,54
2017,EASTERN,42,2017_42,52
2017,EASTERN,43,2017_43,65
2017,EASTERN,44,2017_44,43
2017,EASTERN,45,2017_45,48
2017,EASTERN,46,2017_46,45
2017,EASTERN,47,2017_47,39
2017,EASTERN,48,2017_48,63
2017,EASTERN,49,2017_49,45
2017,EASTERN,50,2017_50,63
2017,EASTERN,51,2017_51,41
2017,EASTERN,52,2017_52,53
2018,EASTERN,1,2018_1,49
2018,EASTERN,2,2018_2,52
2018,EASTERN,3,2018_3,37
2018,EASTERN,4,2018_4,55
2018,EASTERN,5,2018_5,54
2018,EASTERN,6,2018_6,44
2018,EASTERN,7,2018_7,61
2018,EASTERN,8,2018_8,55
2018,EASTERN,9,2018_9,56
2018,EASTERN,10,2018_10,37
2018,EASTERN,11,2018_11,58
2018,EASTERN,12,2018_12,55
2018,EASTERN,13,2018_13,33
2018,EASTERN,14,2018_14,33
2018,EASTERN,15,2018_15,57
2018,EASTERN,16,2018_16,45
2018,EASTERN,17,2018_17,31
2018,EASTERN,18,2018_18,30
2018,EASTERN,19,2018_19,42
2018,EASTERN,20,2018_20,51
2018,EASTERN,21,2018_21,41
2018,EASTERN,22,2018_22,56
2018,EASTERN,23,2018_23,36
2018,EASTERN,24,2018_24,40
2018,EASTERN,25,2018_25,50
2018,EASTERN,26,2018_26,35
2018,EASTERN,27,2018_27,54
2018,EASTERN,28,2018_28,42
2018,EASTERN,29,2018_29,45
2018,EASTERN,30,2018_30,47
2018,EASTERN,31,2018_31,45
2018,EASTERN,32,2018_32,38
2018,EASTERN,33,2018_33,44
2018,EASTERN,34,2018_34,28
2018,EASTERN,35,2018_35,39
2018,EASTERN,36,2018_36,40
2018,EASTERN,37,2018_37,48
2018,EASTERN,38,2018_38,42
2018,EASTERN,39,2018_39,34
2018,EASTERN,40,2018_40,36
2018,EASTERN,41,2018_41,60
2018,EASTERN,42,2018_42,56
2018,EASTERN,43,2018_43,51
2018,EASTERN,44,2018_44,48
2018,EASTERN,45,2018_45,49
2018,EASTERN,46,2018_46,47
2018,EASTERN,47,2018_47,40
2018,EASTERN,48,2018_48,57
2018,EASTERN,49,2018_49,56
2018,EASTERN,50,2018_50,62
2018,EASTERN,51,2018_51,80
2018,EASTERN,52,2018_52,40
2019,EASTERN,1,2019_1,49
2019,EASTERN,2,2019_2,60
2019,EASTERN,3,2019_3,41
2019,EASTERN,4,2019_4,56
2019,EASTERN,5,2019_5,37
2019,EASTERN,6,2019_6,33
2019,EASTERN,7,2019_7,38
2019,EASTERN,8,2019_8,39
2019,EASTERN,9,2019_9,31
2019,EASTERN,10,2019_10,33
2019,EASTERN,11,2019_11,26
2019,EASTERN,12,2019_12,33
2019,EASTERN,13,2019_13,46
2019,EASTERN,14,2019_14,38
2019,EASTERN,15,2019_15,40
2019,EASTERN,16,2019_16,35
2019,EASTERN,17,2019_17,57
2019,EASTERN,18,2019_18,44
2019,EASTERN,19,2019_19,42
2019,EASTERN,20,2019_20,34
2019,EASTERN,21,2019_21,38
2019,EASTERN,22,2019_22,51
2019,EASTERN,23,2019_23,33
2019,EASTERN,24,2019_24,54
2019,EASTERN,25,2019_25,40
2019,EASTERN,26,2019_26,58
2019,EASTERN,27,2019_27,44
2019,EASTERN,28,2019_28,44
2019,EASTERN,29,2019_29,47
2019,EASTERN,30,2019_30,47
2019,EASTERN,31,2019_31,38
2019,EASTERN,32,2019_32,45
2019,EASTERN,33,2019_33,53
2019,EASTERN,34,2019_34,49
2019,EASTERN,35,2019_35,44
2019,EASTERN,36,2019_36,41
2019,EASTERN,37,2019_37,39
2019,EASTERN,38,2019_38,42
2019,EASTERN,39,2019_39,43
2019,EASTERN,40,2019_40,53
2019,EASTERN,41,2019_41,39
2019,EASTERN,42,2019_42,43
2019,EASTERN,43,2019_43,43
2019,EASTERN,44,2019_44,27
2019,EASTERN,45,2019_45,58
2019,EASTERN,46,2019_46,40
2019,EASTERN,47,2019_47,42
2019,EASTERN,48,2019_48,42
2019,EASTERN,49,2019_49,41
2019,EASTERN,50,2019_50,40
2019,EASTERN,51,2019_51,28
2019,EASTERN,52,2019_52,36
2020,EASTERN,1,2020_1,35
2020,EASTERN,2,2020_2,28
2020,EASTERN,3,2020_3,27
2020,EASTERN,4,2020_4,27
2020,EASTERN,5,2020_5,34
2020,EASTERN,6,2020_6,48
2020,EASTERN,7,2020_7,54
2020,EASTERN,8,2020_8,42
2020,EASTERN,9,2020_9,42
2020,EASTERN,10,2020_10,28
2020,EASTERN,11,2020_11,33
2020,EASTERN,12,2020_12,40
2020,EASTERN,13,2020_13,32
2020,EASTERN,14,2020_14,53
2020,EASTERN,15,2020_15,58
2020,EASTERN,16,2020_16,25
2020,EASTERN,17,2020_17,44
2020,EASTERN,18,2020_18,44
2020,EASTERN,19,2020_19,54
2020,EASTERN,20,2020_20,32
2020,EASTERN,21,2020_21,19
2020,EASTERN,22,2020_22,35
2020,EASTERN,23,2020_23,17
2014,WESTERN,1,2014_1,49
2014,WESTERN,2,2014_2,51
2014,WESTERN,3,2014_3,52
2014,WESTERN,4,2014_4,33
2014,WESTERN,5,2014_5,46
2014,WESTERN,6,2014_6,35
2014,WESTERN,7,2014_7,40
2014,WESTERN,8,2014_8,32
2014,WESTERN,9,2014_9,44
2014,WESTERN,10,2014_10,37
2014,WESTERN,11,2014_11,39
2014,WESTERN,12,2014_12,34
2014,WESTERN,13,2014_13,46
2014,WESTERN,14,2014_14,41
2014,WESTERN,15,2014_15,35
2014,WESTERN,16,2014_16,43
2014,WESTERN,17,2014_17,45
2014,WESTERN,18,2014_18,53
2014,WESTERN,19,2014_19,50
2014,WESTERN,20,2014_20,60
2014,WESTERN,21,2014_21,49
2014,WESTERN,22,2014_22,38
2014,WESTERN,23,2014_23,31
2014,WESTERN,24,2014_24,40
2014,WESTERN,25,2014_25,45
2014,WESTERN,26,2014_26,44
2014,WESTERN,27,2014_27,39
2014,WESTERN,28,2014_28,38
2014,WESTERN,29,2014_29,42
2014,WESTERN,30,2014_30,58
2014,WESTERN,31,2014_31,46
2014,WESTERN,32,2014_32,36
2014,WESTERN,33,2014_33,35
2014,WESTERN,34,2014_34,39
2014,WESTERN,35,2014_35,43
2014,WESTERN,36,2014_36,43
2014,WESTERN,37,2014_37,43
2014,WESTERN,38,2014_38,35
2014,WESTERN,39,2014_39,40
2014,WESTERN,40,2014_40,38
2014,WESTERN,41,2014_41,27
2014,WESTERN,42,2014_42,46
2014,WESTERN,43,2014_43,50
2014,WESTERN,44,2014_44,39
2014,WESTERN,45,2014_45,27
2014,WESTERN,46,2014_46,44
2014,WESTERN,47,2014_47,40
2014,WESTERN,48,2014_48,40
2014,WESTERN,49,2014_49,42
2014,WESTERN,50,2014_50,63
2014,WESTERN,51,2014_51,47
2014,WESTERN,52,2014_52,41
2015,WESTERN,1,2015_1,33
2015,WESTERN,2,2015_2,29
2015,WESTERN,3,2015_3,45
2015,WESTERN,4,2015_4,43
2015,WESTERN,5,2015_5,37
2015,WESTERN,6,2015_6,32
2015,WESTERN,7,2015_7,33
2015,WESTERN,8,2015_8,22
2015,WESTERN,9,2015_9,28
2015,WESTERN,10,2015_10,27
2015,WESTERN,11,2015_11,33
2015,WESTERN,12,2015_12,40
2015,WESTERN,13,2015_13,33
2015,WESTERN,14,2015_14,50
2015,WESTERN,15,2015_15,28
2015,WESTERN,16,2015_16,52
2015,WESTERN,17,2015_17,38
2015,WESTERN,18,2015_18,106
2015,WESTERN,19,2015_19,36
2015,WESTERN,20,2015_20,40
2015,WESTERN,21,2015_21,32
2015,WESTERN,22,2015_22,43
2015,WESTERN,23,2015_23,42
2015,WESTERN,24,2015_24,48
2015,WESTERN,25,2015_25,35
2015,WESTERN,26,2015_26,71
2015,WESTERN,27,2015_27,43
2015,WESTERN,28,2015_28,49
2015,WESTERN,29,2015_29,40
2015,WESTERN,30,2015_30,52
2015,WESTERN,31,2015_31,55
2015,WESTERN,32,2015_32,47
2015,WESTERN,33,2015_33,44
2015,WESTERN,34,2015_34,50
2015,WESTERN,35,2015_35,55
2015,WESTERN,36,2015_36,49
2015,WESTERN,37,2015_37,47
2015,WESTERN,38,2015_38,52
2015,WESTERN,39,2015_39,38
2015,WESTERN,40,2015_40,54
2015,WESTERN,41,2015_41,41
2015,WESTERN,42,2015_42,42
2015,WESTERN,43,2015_43,47
2015,WESTERN,44,2015_44,55
2015,WESTERN,45,2015_45,44
2015,WESTERN,46,2015_46,51
2015,WESTERN,47,2015_47,51
2015,WESTERN,48,2015_48,43
2015,WESTERN,49,2015_49,48
2015,WESTERN,50,2015_50,52
2015,WESTERN,51,2015_51,44
2015,WESTERN,52,2015_52,59
2015,WESTERN,53,2015_53,26
2016,WESTERN,1,2016_1,52
2016,WESTERN,2,2016_2,36
2016,WESTERN,3,2016_3,41
2016,WESTERN,4,2016_4,32
2016,WESTERN,5,2016_5,43
2016,WESTERN,6,2016_6,35
2016,WESTERN,7,2016_7,29
2016,WESTERN,8,2016_8,36
2016,WESTERN,9,2016_9,38
2016,WESTERN,10,2016_10,49
2016,WESTERN,11,2016_11,31
2016,WESTERN,12,2016_12,47
2016,WESTERN,13,2016_13,51
2016,WESTERN,14,2016_14,58
2016,WESTERN,15,2016_15,42
2016,WESTERN,16,2016_16,51
2016,WESTERN,17,2016_17,54
2016,WESTERN,18,2016_18,45
2016,WESTERN,19,2016_19,59
2016,WESTERN,20,2016_20,47
2016,WESTERN,21,2016_21,55
2016,WESTERN,22,2016_22,54
2016,WESTERN,23,2016_23,54
2016,WESTERN,24,2016_24,46
2016,WESTERN,25,2016_25,51
